b'Chief Technology Officer',b'ZeOmega',"b'Plano, TX'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-zeomega-3763307827?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=yueB9wXQ7c5o%2FwRlNIupZg%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'VP of Technology',b'Globant',"b'Deerfield Beach, FL'",b'https://www.linkedin.com/jobs/view/vp-of-technology-at-globant-3766332370?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=A99CqDcwPkHjCjSTJ3VHVw%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Sr Vice President of Information Technology',b'Alliance Defending Freedom',"b'Scottsdale, AZ'",b'https://www.linkedin.com/jobs/view/sr-vice-president-of-information-technology-at-alliance-defending-freedom-3775446221?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=vUkwufnyD1xQoE5JQAQ6ig%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Sales Representative - No Cold Calls, Remote, 30K Training Bonus'",b'F2 Agency',"b'Huntsville, AL'",b'https://www.linkedin.com/jobs/view/sales-representative-no-cold-calls-remote-30k-training-bonus-at-f2-agency-3780124639?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=6wdCY5UGkotSqwEAClm4sg%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Director of Customer Success',b'WHOOP',"b'Boston, MA'",b'https://www.linkedin.com/jobs/view/director-of-customer-success-at-whoop-3780197357?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=3LsJW0dNFPsf%2FHpc9A0tqQ%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Director of Information Technology',b'Confidential',b'Greensboro--Winston-Salem--High Point Area',b'https://www.linkedin.com/jobs/view/director-of-information-technology-at-confidential-3761877511?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=zstvhQBYdX7K6ARpX3Ol8Q%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Technical Support Analyst',b'AscellaHealth',"b'Berwyn, PA'",b'https://www.linkedin.com/jobs/view/technical-support-analyst-at-ascellahealth-3779795409?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=PlivaSPGhyF5iJ6qhdTz1w%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Support Intern',b'Emerging Tech',"b'Gainesville, FL'",b'https://www.linkedin.com/jobs/view/it-support-intern-at-emerging-tech-3779954631?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=OE8YXdbgW9pRNl6uHL%2FauQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Technology Specialist',b'Takeda',b'United States',b'https://www.linkedin.com/jobs/view/information-technology-specialist-at-takeda-3778769144?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=cK1DKBI8swcRMxfRw9vCXA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Technology Specialist',b'BulkLoads.com',"b'Springfield, MO'",b'https://www.linkedin.com/jobs/view/information-technology-specialist-at-bulkloads-com-3779447838?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=ZE0UnkQ8HkPbx4T2nfZhgQ%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Business Analyst',b'Coders Data',"b'New York, NY'",b'https://www.linkedin.com/jobs/view/junior-business-analyst-at-coders-data-3780190464?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=6wjXRbkUrfH5NYQhVX8nCg%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Application Support Specialist',b'Naples Airport Authority',"b'Naples, FL'",b'https://www.linkedin.com/jobs/view/it-application-support-specialist-at-naples-airport-authority-3779721100?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=HrhHKJ%2BRhWDQPMDK81bS8Q%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Executive Assistant',b'Chicken & Egg Pictures',"b'Brooklyn, NY'",b'https://www.linkedin.com/jobs/view/executive-assistant-at-chicken-egg-pictures-3779954701?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=2XveDMGE%2BPdgjbbfrPqceg%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Executive VP, Chief Technology Officer'",b'Banner Health',"b'Phoenix, AZ'",b'https://www.linkedin.com/jobs/view/executive-vp-chief-technology-officer-at-banner-health-3779710394?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=f%2Fcf5zmTgtfYUTxP2HkfeA%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Project Manager',b'Jada Systems Inc',"b'Los Angeles, CA'",b'https://www.linkedin.com/jobs/view/project-manager-at-jada-systems-inc-3773279351?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=KVnFTF1W305yqiNHxtA%2Fqw%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Vacation Manager (Remote)',b'Lifes A Dream Travel',"b'New York, NY'",b'https://www.linkedin.com/jobs/view/vacation-manager-remote-at-lifes-a-dream-travel-3780123567?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=TO1tzLCO7g0Wh3yJinKvPg%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Marketing Manager',b'Joseph Phelps Vineyards',"b'Napa, CA'",b'https://www.linkedin.com/jobs/view/marketing-manager-at-joseph-phelps-vineyards-3780126419?refId=fids7b8yL84aMQyDPKXk2g%3D%3D&trackingId=eBM8Z8%2BQuanbbi8YB9L6fw%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
Title,Company,Location,Apply
"b'Vice President of Product, Technology, and Innovation'",b'poppi',b'United States',b'https://www.linkedin.com/jobs/view/vice-president-of-product-technology-and-innovation-at-poppi-3766909138?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=U1O%2FfSF9UUhdDIP2toqn4g%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Developer - Internship',b'Chipotle Mexican Grill',"b'Newport Beach, CA'",b'https://www.linkedin.com/jobs/view/software-developer-internship-at-chipotle-mexican-grill-3780108333?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=t5HUchGdWOQVmcG0GOg9rA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Director of Operations',b'UpRecruit',"b'Tempe, AZ'",b'https://www.linkedin.com/jobs/view/director-of-operations-at-uprecruit-3779795483?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=raFL2F4QCJQVOM7OGtK79g%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Executive Vice President of Technology',b'LHH',b'Los Angeles Metropolitan Area',b'https://www.linkedin.com/jobs/view/executive-vice-president-of-technology-at-lhh-3766089095?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=ovuIU7YNE5Fo%2FhKraQyziA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Business Analyst',b'AMD',"b'Santa Clara, CA'",b'https://www.linkedin.com/jobs/view/business-analyst-at-amd-3774886609?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=B1VEEhCOKYS3Y8XCqaGGBw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Director of Information Technology',b'IMT Residential',"b'Los Angeles, CA'",b'https://www.linkedin.com/jobs/view/director-of-information-technology-at-imt-residential-3779114736?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=G5YJlvD4K7%2BENsbxAJpuTQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Vice President of IT',b'Solar Energy World',"b'Laurel, MD'",b'https://www.linkedin.com/jobs/view/vice-president-of-it-at-solar-energy-world-3780120664?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=LDfrE2bcZW%2BaWWk88QUhMg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Executive Director of Information Technology',b'The City University of New York',"b'Brooklyn, NY'",b'https://www.linkedin.com/jobs/view/executive-director-of-information-technology-at-the-city-university-of-new-york-3779119194?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=sP2LHrGoX4nUi6ufgzz91g%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Engineer - Internship',b'Chipotle Mexican Grill',"b'Newport Beach, CA'",b'https://www.linkedin.com/jobs/view/data-engineer-internship-at-chipotle-mexican-grill-3780108401?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=vAlZwgw%2B6xhU%2FOxJAtHK%2BA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Information Technology Specialist',b'CDC Foundation',"b'District of Columbia, United States'",b'https://www.linkedin.com/jobs/view/information-technology-specialist-at-cdc-foundation-3774847590?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=KIWucT17VQfkeAZr2vHlpQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'IT Specialist',b'U.S. Department of Homeland Security',"b'Springfield, VA'",b'https://www.linkedin.com/jobs/view/it-specialist-at-u-s-department-of-homeland-security-3780193047?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=iw0XDpGwJI2I7T0XlN55Rg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'Howard Hughes Holdings Inc.',"b'The Woodlands, TX'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-howard-hughes-holdings-inc-3778799590?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=cEX8PI0PRYyalaYM%2F9pvQg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Virtual Event Manager',b'TSIA',b'United States',b'https://www.linkedin.com/jobs/view/virtual-event-manager-at-tsia-3779955571?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=RIu1NtLdyDHowrlklvbV7Q%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Jr. Data Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Alvin, TX'",b'https://www.linkedin.com/jobs/view/jr-data-analyst-remote-wfh-at-get-it-recruit-information-technology-3775427053?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=Wr7AQ5g1kwqECfyTaeVnKw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Director of Technology',b'THREE RIVERS COMMUNITY SCHOOLS',"b'Three Rivers, MI'",b'https://www.linkedin.com/jobs/view/director-of-technology-at-three-rivers-community-schools-3774879425?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=mnsvQLuuka4tKDC%2Bx4QewQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'CodePay Inc.',b'New York City Metropolitan Area',b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-codepay-inc-3774157564?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=DqaTd2nDGqfYxluQUwfP4Q%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Desktop Support Specialist',b'Mayfront Technologies LLC',"b'Mount Laurel, NJ'",b'https://www.linkedin.com/jobs/view/desktop-support-specialist-at-mayfront-technologies-llc-3780116835?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=3OLAOaVD7kIJSwX3SHy%2FmQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'NEW-SENSE',"b'Los Angeles, CA'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-new-sense-3774899022?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=N4yeTEZXf1GJ%2FsB%2BGykdeA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Technology Analyst - Remote',b'Get It Recruit - Information Technology',"b'Southfield, MI'",b'https://www.linkedin.com/jobs/view/technology-analyst-remote-at-get-it-recruit-information-technology-3763881220?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=owWMKZ0KcR0jlozarTARAA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Director of IT, Retail'",b'Tekniforce',b'Raleigh-Durham-Chapel Hill Area',b'https://www.linkedin.com/jobs/view/director-of-it-retail-at-tekniforce-3779147711?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=GX6oZsA5tqPqdCea%2Bvszgg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Vice President of Sales',b'SkyWater Search Partners',"b'Tampa, FL'",b'https://www.linkedin.com/jobs/view/vice-president-of-sales-at-skywater-search-partners-3774880177?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=8pggS1WbqV9sTSrs%2B6eMyw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Head of Information Technology',b'Franklin Fitch',b'New York City Metropolitan Area',b'https://www.linkedin.com/jobs/view/head-of-information-technology-at-franklin-fitch-3779080052?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=dLpG%2FCZK97mYuUcnXT78Fw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Technology Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Southfield, MI'",b'https://www.linkedin.com/jobs/view/technology-analyst-remote-wfh-at-get-it-recruit-information-technology-3766220794?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=0xXrBB22cnpDBjFRxJpx1Q%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'IT Application Support Specialist',b'Naples Airport Authority',"b'Naples, FL'",b'https://www.linkedin.com/jobs/view/it-application-support-specialist-at-naples-airport-authority-3779721100?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=NMXn0UVkYko3UR2zxAc%2FZA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'IT Helpdesk Analyst',b'Swingtech',"b'Greenbelt, MD'",b'https://www.linkedin.com/jobs/view/it-helpdesk-analyst-at-swingtech-3774896738?refId=4osgOH%2Be02DlfROoz7nhOQ%3D%3D&trackingId=zFkuP%2BvhO4iA67xSl2OMuw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Entry Level Assistant Manager',b'Sway Solutions',"b'Ohio, United States'",b'https://www.linkedin.com/jobs/view/entry-level-assistant-manager-at-sway-solutions-3779792999?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=cYwTejPOgNjKkfY9u5JtAA%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Senior Vice President, Information Technology & Services'",b'NeighborWorks America',"b'Washington, DC'",b'https://www.linkedin.com/jobs/view/senior-vice-president-information-technology-services-at-neighborworks-america-3768116556?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=nJ9aCnZkGN3quIGNFbb5jg%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'2025 - IT - Director of Technology Operations',b'YES! Communities',"b'Greenwood Village, CO'",b'https://www.linkedin.com/jobs/view/2025-it-director-of-technology-operations-at-yes%21-communities-3771600099?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=SWZW%2FG0aUO0HLcou%2FJjbHw%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Support Specialist',b'Steneral Consulting',"b'Madison, AL'",b'https://www.linkedin.com/jobs/view/it-support-specialist-at-steneral-consulting-3779144966?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=WnNOoFzqV9C45mOwfAa1%2FA%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Technical Support Analyst',b'AscellaHealth',"b'Berwyn, PA'",b'https://www.linkedin.com/jobs/view/technical-support-analyst-at-ascellahealth-3779795409?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=A%2FdrS%2FtpXL16qvuyAta7fw%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Manager, Information Technology'",b'Cooper Standard',"b'Fort Wayne, IN'",b'https://www.linkedin.com/jobs/view/manager-information-technology-at-cooper-standard-3774139878?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=%2Fdco0M81JDa%2BvAwwwOOTfQ%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Executive Assistant',b'Ledgent Technology',"b'Austin, TX'",b'https://www.linkedin.com/jobs/view/executive-assistant-at-ledgent-technology-3774865489?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=Y9emeufl%2FisgO6jZas%2BoBQ%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Production Team Member',b'Solid Sealing Technology',"b'Watervliet, NY'",b'https://www.linkedin.com/jobs/view/production-team-member-at-solid-sealing-technology-3779792918?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=mHo833jKRtxFAl7GEept5g%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Tampa, FL'",b'https://www.linkedin.com/jobs/view/junior-data-analyst-remote-wfh-at-get-it-recruit-information-technology-3775422765?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=SplCDfKOka%2BwLv8a%2Fqf%2FzA%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Technical Support Representative- 100% Work From Home',"b'Netfor, Inc.'","b'Fishers, IN'",b'https://www.linkedin.com/jobs/view/technical-support-representative-100%25-work-from-home-at-netfor-inc-3779951742?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=%2B49GwRGNgwachXLeObeh6w%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Marketing Manager',b'Joseph Phelps Vineyards',"b'Napa, CA'",b'https://www.linkedin.com/jobs/view/marketing-manager-at-joseph-phelps-vineyards-3780126419?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=VFYke4lX5MbwYJRBcrz%2Fyw%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Maintenance Director',"b'Main Street Abbey | Wedding & Event Venue | Columbia, IL'","b'Columbia, IL'",b'https://www.linkedin.com/jobs/view/maintenance-director-at-main-street-abbey-wedding-event-venue-columbia-il-3779798469?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=5xheEv5dWQpUIw9yLGSdFQ%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'Frisco, TX'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779745202?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=NeUsggKACf%2FOtZurT8a4xw%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Help Desk',b'Sigmatech',"b'Colorado Springs, CO'",b'https://www.linkedin.com/jobs/view/it-help-desk-at-sigmatech-3779928753?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=xTTWXY2qD52LNJal7xwevA%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'VP Engineering & Projects',b'Realta Fusion',"b'Madison, WI'",b'https://www.linkedin.com/jobs/view/vp-engineering-projects-at-realta-fusion-3774896684?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=3SpZs%2Bc8E5vywA5hq6IBGA%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'New York, NY'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779746048?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=On%2B9L%2BmiLmqF5q9RE8uraQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Director of Innovation',b'Medisca',"b'Irving, TX'",b'https://www.linkedin.com/jobs/view/director-of-innovation-at-medisca-3779977567?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=cWvglj2gCHy2avKA5nWzhQ%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'ZeOmega',"b'Plano, TX'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-zeomega-3763307827?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=urSyl9Gok%2Bf0BVQET%2BHIWQ%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Systems Administrator',b'Seattle Seahawks',"b'Renton, WA'",b'https://www.linkedin.com/jobs/view/systems-administrator-at-seattle-seahawks-3779951736?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=1YAILiEBHeHpKbiaLMvmow%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Sales Representative - No Cold Calls, Remote, 30K Training Bonus'",b'F2 Agency',"b'Dallas, TX'",b'https://www.linkedin.com/jobs/view/sales-representative-no-cold-calls-remote-30k-training-bonus-at-f2-agency-3780126474?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=Dijfh%2BbOSVXE36QJlEfSCQ%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Specialist (CustSpt)',b'U.S. Department of the Interior',"b'Durango, CO'",b'https://www.linkedin.com/jobs/view/it-specialist-custspt-at-u-s-department-of-the-interior-3779994217?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=xotQjOKBsDria8QlzbtX6g%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Support Technician',b'Next Door Milwaukee',"b'Milwaukee, WI'",b'https://www.linkedin.com/jobs/view/it-support-technician-at-next-door-milwaukee-3780125296?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=1nZ2Sl%2FiR%2BvySz2EE9vBzA%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Support Intern',b'Emerging Tech',"b'Gainesville, FL'",b'https://www.linkedin.com/jobs/view/it-support-intern-at-emerging-tech-3779954631?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=ywyRpbkXQkpN11fcCyLA7g%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Administrative Assistant, School of Justice, Comm. Services &amp; Gen. Studies (Internal/External)'",b'Cambrian College',"b'Sudbury, MA'",b'https://www.linkedin.com/jobs/view/administrative-assistant-school-of-justice-comm-services-amp-gen-studies-internal-external-at-cambrian-college-3779988354?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=FJOo2U7yURvWRAxbg%2B%2FDVg%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Technology Senior Consultant',b'Dezign Concepts',"b'Columbia, MD'",b'https://www.linkedin.com/jobs/view/information-technology-senior-consultant-at-dezign-concepts-3779955480?refId=YmjHrDaTkdyWjm68tD6RVA%3D%3D&trackingId=y3KWCDBDO7R4pQXAwC1uvg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
Title,Company,Location,Apply
b'Chief Technology Officer',b'City of New Haven',"b'New Haven, CT'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-city-of-new-haven-3765734696?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=NN2DXxzz6UTThZ6T2ScI9w%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Director of Business Development- International',b'Latin American Company',"b'Atlanta, GA'",b'https://www.linkedin.com/jobs/view/director-of-business-development-international-at-latin-american-company-3779795672?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=IlOuRKyynaPjHf2TGcFowA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Cornelius, NC'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3766094592?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=1g12Y30HSc034zjxUDUwHA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Holly Springs, NC'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3766094597?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=3eYaTHwPuomHEPJM%2FyMP5A%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Executive Assistant',b'Ledgent Technology',"b'Austin, TX'",b'https://www.linkedin.com/jobs/view/executive-assistant-at-ledgent-technology-3774865489?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=R45cr2FGQP5SqhneXWpJoA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Tampa, FL'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3766060446?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=V%2FC8Gn7%2Faauz%2FEO5zkuQ%2Bw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Talent and Equity Officer',b'Stronger Consulting',"b'Tulsa, OK'",b'https://www.linkedin.com/jobs/view/chief-talent-and-equity-officer-at-stronger-consulting-3779799236?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=8Sy3Y%2FcFSKMH0%2BN4Ndo%2FbQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Analyst - Healthcare Insights Specialist',"b'Henderson Brothers, Inc.'","b'Pittsburgh, PA'",b'https://www.linkedin.com/jobs/view/data-analyst-healthcare-insights-specialist-at-henderson-brothers-inc-3779796271?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=G4pfnrMn3k23ALc8WeccLQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer and Founder',b'The Big Sky',b'San Francisco Bay Area',b'https://www.linkedin.com/jobs/view/chief-technology-officer-and-founder-at-the-big-sky-3780163474?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=tIVnzOZ0uzQCvvsEDdcWYA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'Jacksonville, FL'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779746057?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=hcudmu1mT708v1sjOYSTRQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card'
